pays,id,date,chomage,pop
Colombia,COL,2000,20.5200004577637,1436444
Colombia,COL,2005,11.8699998855591,1887924
Colombia,COL,2010,10.9840002059937,2526525
Colombia,COL,2015,8.29899978637695,2703591
Colombia,COL,2019,9.1879997253418,2869032
Comoros,COM,1990,4.14699983596802,40083
Comoros,COM,1995,4.4689998626709,51292
Comoros,COM,2000,4.66599988937378,70503
Comoros,COM,2005,4.48299980163574,96158
Comoros,COM,2010,4.23099994659424,109067
Comoros,COM,2015,3.99000000953674,116051
Comoros,COM,2019,3.70300006866455,120297
Congo,COG,1990,20.3330001831055,96372
Congo,COG,1995,20.0310001373291,115684
Congo,COG,2000,20.1599998474121,135247
Congo,COG,2005,19.7959995269775,172360
Congo,COG,2010,14.1490001678467,181070
Congo,COG,2015,9.75899982452393,226747
Congo,COG,2019,10.3870000839233,239397
Costa Rica,CRI,1990,5.3730001449585,69711
Costa Rica,CRI,1995,5.17600011825562,85421
Costa Rica,CRI,2000,5.08199977874756,105682
Costa Rica,CRI,2005,6.57100009918213,118673
Costa Rica,CRI,2010,7.1710000038147,133027
Costa Rica,CRI,2015,8.99899959564209,139525
Costa Rica,CRI,2019,8.19099998474121,150400
Côte d'Ivoire,CIV,1990,6.56799983978271,366348
Côte d'Ivoire,CIV,1995,4.09999990463257,449508
Côte d'Ivoire,CIV,2000,4.67199993133545,539243
Côte d'Ivoire,CIV,2005,5.67199993133545,701796
Côte d'Ivoire,CIV,2010,6.75,940012
Côte d'Ivoire,CIV,2015,3.11299991607666,1055575
Côte d'Ivoire,CIV,2019,2.4449999332428,1114003
Croatia,HRV,1990,11.1400003433228,425807
Croatia,HRV,1995,10.1110000610352,735556
Croatia,HRV,2000,16.0639991760254,907454
Croatia,HRV,2005,12.5979995727539,840203
Croatia,HRV,2010,11.6199998855591,822331
Croatia,HRV,2015,16.1749992370605,816168
Croatia,HRV,2019,7.76900005340576,990012
Cuba,CUB,1990,7.59899997711182,835796
Cuba,CUB,1995,8.27000045776367,935463
Cuba,CUB,2000,5.44999980926514,1049761
Cuba,CUB,2005,1.95000004768372,1162586
Cuba,CUB,2010,2.5,1313321
Cuba,CUB,2015,2.40000009536743,1507660
Cuba,CUB,2019,2.25200009346008,1654684
Cyprus,CYP,1990,2.03600001335144,174378
Cyprus,CYP,1995,3.51200008392334,163285
Cyprus,CYP,2000,4.96700000762939,153573
Cyprus,CYP,2005,5.30399990081787,154243
Cyprus,CYP,2010,6.26300001144409,163956
Cyprus,CYP,2015,14.9079999923706,192411
Cyprus,CYP,2019,7.91699981689453,214648
Czechia,CZE,1990,2.26999998092651,277260
Czechia,CZE,1995,4.02400016784668,333356
Czechia,CZE,2000,8.76200008392334,400971
Czechia,CZE,2005,7.92700004577637,607009
Czechia,CZE,2010,7.27899980545044,782250
Czechia,CZE,2015,5.0460000038147,836740
Czechia,CZE,2019,2.47399997711182,911388
Dem. People's Republic of Korea,PRK,1990,3.58100008964539,39784
Dem. People's Republic of Korea,PRK,1995,4.12799978256226,54029
Dem. People's Republic of Korea,PRK,2000,4.25400018692017,72414
Dem. People's Republic of Korea,PRK,2005,3.91799998283386,86930
Dem. People's Republic of Korea,PRK,2010,3.65400004386902,96575
Dem. People's Republic of Korea,PRK,2015,3.54399991035461,107524
Dem. People's Republic of Korea,PRK,2019,3.30100011825562,113118
Democratic Republic of the Congo,COD,1990,2.54099988937378,436526
Democratic Republic of the Congo,COD,1995,3.01200008392334,559836
Democratic Republic of the Congo,COD,2000,3.04800009727478,862051
Democratic Republic of the Congo,COD,2005,2.84899997711182,1115397
Democratic Republic of the Congo,COD,2010,3.94600009918213,1282572
Democratic Republic of the Congo,COD,2015,4.17399978637695,1519137
Democratic Republic of the Congo,COD,2019,4.27199983596802,1684615
Denmark,DNK,1990,9.09899997711182,201761
Denmark,DNK,1995,6.99200010299683,207983
Denmark,DNK,2000,4.47599983215332,218071
Denmark,DNK,2005,4.82999992370605,225671
Denmark,DNK,2010,7.46400022506714,234437
Denmark,DNK,2015,6.16800022125244,241896
Denmark,DNK,2019,4.83099985122681,255616
Djibouti,DJI,1990,12.2320003509521,5308
Djibouti,DJI,1995,13.5150003433228,6964
Djibouti,DJI,2000,13.6359996795654,9055
Djibouti,DJI,2005,12.6969995498657,12339
Djibouti,DJI,2010,12.4770002365112,13832
Djibouti,DJI,2015,11.0939998626709,17071
Djibouti,DJI,2019,11.0299997329712,18668
Dominican Republic,DOM,1990,6.05700016021729,466216
Dominican Republic,DOM,1995,6.49100017547607,675282
Dominican Republic,DOM,2000,6.43200016021729,897785
Dominican Republic,DOM,2005,6.58699989318848,1023442
Dominican Republic,DOM,2010,5.21199989318848,1185546
Dominican Republic,DOM,2015,7.60500001907349,1456950
Dominican Republic,DOM,2019,5.82800006866455,1558668
Ecuador,ECU,1990,4.43100023269653,214008
Ecuador,ECU,1995,4.9210000038147,326230
Ecuador,ECU,2000,4.79899978637695,446391
Ecuador,ECU,2005,3.77900004386902,987059
Ecuador,ECU,2010,4.08799982070923,1152628
Ecuador,ECU,2015,3.6159999370575,1130942
Ecuador,ECU,2019,3.98099994659424,1183685
Egypt,EGY,1990,9.38000011444092,1322178
Egypt,EGY,1995,11.039999961853,1492244
Egypt,EGY,2000,8.97999954223633,1708513
Egypt,EGY,2005,11.1999998092651,1901661
Egypt,EGY,2010,8.75699996948242,2611870
Egypt,EGY,2015,13.0520000457764,3187593
Egypt,EGY,2019,11.2930002212524,3547626
El Salvador,SLV,1990,7.53000020980835,1242075
El Salvador,SLV,1995,7.65000009536743,933330
El Salvador,SLV,2000,6.96000003814697,949270
El Salvador,SLV,2005,7.21999979019165,1119319
El Salvador,SLV,2010,4.89300012588501,1337458
El Salvador,SLV,2015,4,1514601
El Salvador,SLV,2019,4.34600019454956,1600739
Equatorial Guinea,GNQ,1990,8.44099998474121,36178
Equatorial Guinea,GNQ,1995,7.94299983978271,46414
Equatorial Guinea,GNQ,2000,8.0629997253418,59932
Equatorial Guinea,GNQ,2005,8.44499969482422,71834
Equatorial Guinea,GNQ,2010,8.23799991607666,84400
Equatorial Guinea,GNQ,2015,8.9069995880127,117022
Equatorial Guinea,GNQ,2019,9.21199989318848,125670
Eritrea,ERI,1990,6.7020001411438,170603
Eritrea,ERI,1995,6.87099981307983,375258
Eritrea,ERI,2000,6.86100006103516,511508
Eritrea,ERI,2005,6.71600008010864,294519
Eritrea,ERI,2010,6.89900016784668,320659
Eritrea,ERI,2015,6.80700016021729,587339
Eritrea,ERI,2019,6.5460000038147,751481
Estonia,EST,1990,1.46800005435944,113905
Estonia,EST,1995,9.65900039672852,129640
Estonia,EST,2000,13.3599996566772,141883
Estonia,EST,2005,8.03299999237061,150427
Estonia,EST,2010,16.7070007324219,160489
Estonia,EST,2015,6.18699979782104,195142
Estonia,EST,2019,5.88199996948242,208257
Eswatini,SWZ,1990,20.3519992828369,35181
Eswatini,SWZ,1995,21.6499996185303,30342
Eswatini,SWZ,2000,24.9090003967285,34118
Eswatini,SWZ,2005,28.2469997406006,44865
Eswatini,SWZ,2010,27.3090000152588,69003
Eswatini,SWZ,2015,23.6429996490479,97121
Eswatini,SWZ,2019,22.8540000915527,108188
Ethiopia,ETH,1990,2.89800000190735,1689955
Ethiopia,ETH,1995,3.31699991226196,816429
Ethiopia,ETH,2000,3.44099998474121,445891
Ethiopia,ETH,2005,2.49699997901917,522889
Ethiopia,ETH,2010,2.39000010490417,664819
Ethiopia,ETH,2015,2.01399993896484,781368
Ethiopia,ETH,2019,1.78799998760223,871747
Fiji,FJI,1990,3.68799996376038,90166
Fiji,FJI,1995,4.14400005340576,106495
Fiji,FJI,2000,4.14599990844727,131917
Fiji,FJI,2005,3.88599991798401,156671
Fiji,FJI,2010,4.35200023651123,182913
Fiji,FJI,2015,4.5479998588562,207897
Fiji,FJI,2019,4.15100002288818,222633
Finland,FIN,1990,6.50299978256226,250765
Finland,FIN,1995,17.0049991607666,288821
Finland,FIN,2000,11.1339998245239,316039
Finland,FIN,2005,8.38399982452393,302908
Finland,FIN,2010,8.39400005340576,290411
Finland,FIN,2015,9.37600040435791,288880
Finland,FIN,2019,7.2519998550415,290006
France,FRA,1990,9.13399982452393,1215895
France,FRA,1995,11.8360004425049,1353418
France,FRA,2000,10.2170000076294,1555610
France,FRA,2005,8.49300003051758,1725773
France,FRA,2010,8.87100028991699,1957969
France,FRA,2015,10.3590002059937,2135048
France,FRA,2019,9.09899997711182,2296534
French Polynesia,PYF,1990,11.4200000762939,3149
French Polynesia,PYF,1995,11.9530000686646,3749
French Polynesia,PYF,2000,11.7069997787476,4305
French Polynesia,PYF,2005,12.0729999542236,2725
French Polynesia,PYF,2010,13.0970001220703,1459
French Polynesia,PYF,2015,12.6899995803833,1833
French Polynesia,PYF,2019,11.9720001220703,1982
Gabon,GAB,1990,16.9370002746582,15352
Gabon,GAB,1995,17.6180000305176,16615
Gabon,GAB,2000,17.6229991912842,18046
Gabon,GAB,2005,16.9099998474121,41290
Gabon,GAB,2010,20.3899993896484,37068
Gabon,GAB,2015,19.9860000610352,43451
Gabon,GAB,2019,19.6060009002686,46684
Gambia,GMB,1990,9.69999980926514,36280
Gambia,GMB,1995,10.2749996185303,38385
Gambia,GMB,2000,10.6260004043579,45429
Gambia,GMB,2005,9.66399955749512,61266
Gambia,GMB,2010,9.67800045013428,77899
Gambia,GMB,2015,9.53899955749512,90252
Gambia,GMB,2019,8.89799976348877,118483
Georgia,GEO,1990,2.70000004768372,919454
Georgia,GEO,1995,7.59999990463257,953289
Georgia,GEO,2000,10.8199996948242,967024
Georgia,GEO,2005,13.8100004196167,888613
Georgia,GEO,2010,17.4099998474121,813454
Georgia,GEO,2015,14.0799999237061,841734
Georgia,GEO,2019,14.246000289917,852816
Germany,DEU,1990,5.31699991226196,2929448
Germany,DEU,1995,8.15799999237061,3045354
Germany,DEU,2000,7.91699981689453,3235354
Germany,DEU,2005,11.1669998168945,3446260
Germany,DEU,2010,6.96600008010864,3727333
Germany,DEU,2015,4.62400007247925,3756136
Germany,DEU,2019,3.19899988174438,4014203
Ghana,GHA,1990,4.64400005340576,371162
Ghana,GHA,1995,6.47200012207031,428057
Ghana,GHA,2000,10.3599996566772,495900
Ghana,GHA,2005,5.53900003433228,665990
Ghana,GHA,2010,5.32000017166138,762986
Ghana,GHA,2015,6.80600023269653,905852
Ghana,GHA,2019,6.78399991989136,970625
Greece,GRC,1990,7.6560001373291,1022459
Greece,GRC,1995,9.0620002746582,1004521
Greece,GRC,2000,11.2480001449585,983006
Greece,GRC,2005,9.99400043487549,868029
Greece,GRC,2010,12.7130002975464,792872
Greece,GRC,2015,24.8969993591309,826306
Greece,GRC,2019,18.0809993743896,1039257
Guam,GUM,1990,3.5090000629425,1376
Guam,GUM,1995,7.90000009536743,1616
Guam,GUM,2000,15.3199996948242,2801
Guam,GUM,2005,7,2541
Guam,GUM,2010,8.19999980926514,2217
Guam,GUM,2015,6.90000009536743,2145
Guam,GUM,2019,5.85799980163574,2197
Guatemala,GTM,1990,2.61500000953674,348332
Guatemala,GTM,1995,2.89800000190735,462072
Guatemala,GTM,2000,2.8970000743866,583020
Guatemala,GTM,2005,2.99399995803833,737106
Guatemala,GTM,2010,3.49699997901917,925252
Guatemala,GTM,2015,2.50600004196167,1119417
Guatemala,GTM,2019,2.74600005149841,1205644
Guinea,GIN,1990,3.89199995994568,352763
Guinea,GIN,1995,4.38800001144409,365864
Guinea,GIN,2000,4.38800001144409,377023
Guinea,GIN,2005,4.21199989318848,405421
Guinea,GIN,2010,4.28399991989136,457146
Guinea,GIN,2015,4.21099996566772,485578
Guinea,GIN,2019,3.57200002670288,530963
Guinea-Bissau,GNB,1990,4.03200006484985,55409
Guinea-Bissau,GNB,1995,4.60200023651123,67151
Guinea-Bissau,GNB,2000,4.67600011825562,77666
Guinea-Bissau,GNB,2005,4.47900009155273,83098
Guinea-Bissau,GNB,2010,4.37900018692017,91921
Guinea-Bissau,GNB,2015,4.31799983978271,98418
Guinea-Bissau,GNB,2019,4.07000017166138,103587
Guyana,GUY,1990,11.9499998092651,233731
Guyana,GUY,1995,12.2910003662109,296132
Guyana,GUY,2000,11.8559999465942,363434
Guyana,GUY,2005,11.0869998931885,393980
Guyana,GUY,2010,11.6569995880127,439451
Guyana,GUY,2015,12.5520000457764,483172
Guyana,GUY,2019,12.2189998626709,520196
Haiti,HTI,1990,6.82299995422363,528873
Haiti,HTI,1995,7.18200016021729,665028
Haiti,HTI,2000,8.33899974822998,805430
Haiti,HTI,2005,14.8769998550415,972717
Haiti,HTI,2010,15.6429996490479,1123759
Haiti,HTI,2015,13.7239999771118,1469133
Haiti,HTI,2019,13.4840002059937,1585681
Honduras,HND,1990,4.57999992370605,156594
Honduras,HND,1995,3.24000000953674,246799
Honduras,HND,2000,4.03599977493286,342337
Honduras,HND,2005,4.90899991989136,449303
Honduras,HND,2010,4.11899995803833,587886
Honduras,HND,2015,4.59200000762939,731096
Honduras,HND,2019,4.10900020599365,800707
Hungary,HUN,1990,9.70499992370605,387514
Hungary,HUN,1995,10.1680002212524,404699
Hungary,HUN,2000,6.56300020217896,421411
Hungary,HUN,2005,7.18800020217896,468156
Hungary,HUN,2010,11.1719999313354,513838
Hungary,HUN,2015,6.81300020217896,554781
Hungary,HUN,2019,3.46399998664856,632126
Iceland,ISL,1990,2.54800009727478,17621
Iceland,ISL,1995,5.19600009918213,21450
Iceland,ISL,2000,1.93599998950958,26184
Iceland,ISL,2005,2.54699993133545,28804
Iceland,ISL,2010,7.56400012969971,33103
Iceland,ISL,2015,3.97900009155273,39053
Iceland,ISL,2019,2.95000004768372,42186
India,IND,1990,2.36100006103516,6623177
India,IND,1995,2.61100006103516,7157482
India,IND,2000,2.73099994659424,7932405
India,IND,2005,3.10199999809265,9597951
India,IND,2010,2.44400000572205,13229275
India,IND,2015,2.78200006484985,15930200
India,IND,2019,2.55100011825562,17510931
Indonesia,IDN,1990,2.53999996185303,1638365
Indonesia,IDN,1995,3.99000000953674,1953465
Indonesia,IDN,2000,6.0770001411438,2431466
Indonesia,IDN,2005,7.94500017166138,2804569
Indonesia,IDN,2010,5.61399984359741,3429170
Indonesia,IDN,2015,4.51399993896484,4081692
Indonesia,IDN,2019,4.375,4532992
Iran (Islamic Republic of),IRN,1990,11.1000003814697,631339
Iran (Islamic Republic of),IRN,1995,9.83899974822998,746894
Iran (Islamic Republic of),IRN,2000,11.6800003051758,831372
Iran (Islamic Republic of),IRN,2005,12.1000003814697,889941
Iran (Islamic Republic of),IRN,2010,13.5200004577637,989560
Iran (Islamic Republic of),IRN,2015,11.0600004196167,1171364
Iran (Islamic Republic of),IRN,2019,11.9919996261597,1301975
Iraq,IRQ,1990,10.3459997177124,1506702
Iraq,IRQ,1995,9.53499984741211,1328725
Iraq,IRQ,2000,9.32999992370605,1164056
Iraq,IRQ,2005,9.42000007629395,1446429
Iraq,IRQ,2010,8.58300018310547,2627057
Iraq,IRQ,2015,8.07900047302246,1743594
Iraq,IRQ,2019,7.90500020980835,2033522
Ireland,IRL,1990,15.7749996185303,917286
Ireland,IRL,1995,11.9829998016357,863749
Ireland,IRL,2000,4.31799983978271,820902
Ireland,IRL,2005,4.34200000762939,771302
Ireland,IRL,2010,14.5329999923706,730771
