pays,id,date,idh,pop
Japan,JPN,2019,0.909,0.019749535877517505
Jordan,JOR,1990,0.617,0.3214762653923705
Jordan,JOR,1995,0.684,0.33496395496642617
Jordan,JOR,2000,0.702,0.376348976953214
Jordan,JOR,2005,0.729,0.40332313786772833
Jordan,JOR,2010,0.728,0.3749870378717239
Jordan,JOR,2015,0.733,0.33583346597853037
Jordan,JOR,2019,0.735,0.33614898577351915
Kazakhstan,KAZ,1990,0.69,0.2213848788842672
Kazakhstan,KAZ,1995,0.664,0.20561740648141275
Kazakhstan,KAZ,2000,0.685,0.1931111410619966
Kazakhstan,KAZ,2005,0.747,0.2048604383077368
Kazakhstan,KAZ,2010,0.765,0.20432319282984207
Kazakhstan,KAZ,2015,0.797,0.20213755997757712
Kazakhstan,KAZ,2019,0.8,0.20274977171503142
Kenya,KEN,1990,0.468,0.012564564370141194
Kenya,KEN,1995,0.456,0.022282425972411125
Kenya,KEN,2000,0.451,0.022144902555665015
Kenya,KEN,2005,0.49,0.02111552811277684
Kenya,KEN,2010,0.543,0.02271971547638206
Kenya,KEN,2015,0.578,0.02353644871868563
Kenya,KEN,2019,0.59,0.020330663644725227
Kiribati,KIR,2000,0.552,0.02705104507322622
Kiribati,KIR,2005,0.585,0.0269374492282697
Kiribati,KIR,2010,0.59,0.027864408755720074
Kiribati,KIR,2015,0.621,0.026313891643378707
Kiribati,KIR,2019,0.612,0.026086130844993827
Korea,PRK,1990,0.728,0.0016805257601936112
Korea,PRK,1995,0.778,0.0016074704677673652
Korea,PRK,2000,0.817,0.0015780401084649076
Korea,PRK,2005,0.855,0.0016774062865273656
Korea,PRK,2010,0.884,0.0017927530250314108
Korea,PRK,2015,0.898,0.0019241709552314773
Korea,PRK,2019,0.903,0.0019332035189760053
Kuwait,KWT,1990,0.713,0.5127516054643056
Kuwait,KWT,1995,0.747,0.5741038831160825
Kuwait,KWT,2000,0.786,0.5513800392445833
Kuwait,KWT,2005,0.783,0.5873174938926032
Kuwait,KWT,2010,0.792,0.6255379553485363
Kuwait,KWT,2015,0.802,0.7472475558525401
Kuwait,KWT,2019,0.803,0.7335311430690818
Kyrgyzstan,KGZ,1990,0.618,0.14189355984696667
Kyrgyzstan,KGZ,1995,0.563,0.11366064380317516
Kyrgyzstan,KGZ,2000,0.594,0.07958190429528009
Kyrgyzstan,KGZ,2005,0.616,0.059930848797117735
Kyrgyzstan,KGZ,2010,0.636,0.0425971475247343
Kyrgyzstan,KGZ,2015,0.666,0.03431012775101143
Kyrgyzstan,KGZ,2019,0.672,0.03170778048703252
Laos,LAO,1990,0.4,0.005369531606642007
Laos,LAO,1995,0.428,0.004854241725391382
Laos,LAO,2000,0.466,0.004122696620771268
Laos,LAO,2005,0.506,0.0035417502654878333
Laos,LAO,2010,0.546,0.005273504540206571
Laos,LAO,2015,0.593,0.006755213194635229
Laos,LAO,2019,0.601,0.006836359434324713
Latvia,LVA,1990,0.704,0.242572426422685
Latvia,LVA,1995,0.673,0.21653153892709057
Latvia,LVA,2000,0.728,0.18169753542691813
Latvia,LVA,2005,0.802,0.1682710238837877
Latvia,LVA,2010,0.816,0.14959607733766217
Latvia,LVA,2015,0.841,0.1342171307901232
Latvia,LVA,2019,0.847,0.12315641185087063
Lebanon,LBN,2005,0.732,0.16106026203066637
Lebanon,LBN,2010,0.758,0.16568643107767095
Lebanon,LBN,2015,0.752,0.3020513180046529
Lebanon,LBN,2019,0.757,0.27214095642746855
Lesotho,LSO,1990,0.499,0.004836398831516651
Lesotho,LSO,1995,0.492,0.0037943787995141677
Lesotho,LSO,2000,0.467,0.0030337405868937684
Lesotho,LSO,2005,0.461,0.0031511226312725626
Lesotho,LSO,2010,0.493,0.0032141015573910556
Lesotho,LSO,2015,0.511,0.0031918081457158526
Lesotho,LSO,2019,0.52,0.0032863217293793746
Liberia,LBR,2000,0.387,0.05331590166742965
Liberia,LBR,2005,0.378,0.02709287048695572
Liberia,LBR,2010,0.407,0.025474153482744833
Liberia,LBR,2015,0.432,0.02544122283514041
Liberia,LBR,2019,0.435,0.01959918048996706
Libya,LBY,1990,0.677,0.10302229537032466
Libya,LBY,1995,0.704,0.10265947407835195
Libya,LBY,2000,0.727,0.10590659645744939
Libya,LBY,2005,0.747,0.10782093789998783
Libya,LBY,2010,0.755,0.110363858118778
Libya,LBY,2015,0.694,0.12014773347833504
Libya,LBY,2019,0.706,0.1225137069074848
Liechtenstein,LIE,2000,0.862,0.46658027965284476
Liechtenstein,LIE,2005,0.886,0.5444069944977386
Liechtenstein,LIE,2010,0.904,0.6207145635383675
Liechtenstein,LIE,2015,0.912,0.6351481184947958
Liechtenstein,LIE,2019,0.916,0.6717752571880771
Lithuania,LTU,1990,0.732,0.09444924304417879
Lithuania,LTU,1995,0.703,0.07538696900776004
Lithuania,LTU,2000,0.756,0.06123983293785233
Lithuania,LTU,2005,0.809,0.06055900808059406
Lithuania,LTU,2010,0.824,0.051907446593497136
Lithuania,LTU,2015,0.852,0.046824514356727055
Lithuania,LTU,2019,0.858,0.04202065363628966
Luxembourg,LUX,1990,0.782,0.2980096896687181
Luxembourg,LUX,1995,0.808,0.30861058427653715
Luxembourg,LUX,2000,0.855,0.3203071281228512
Luxembourg,LUX,2005,0.878,0.3237996551709312
Luxembourg,LUX,2010,0.889,0.32180892508773
Luxembourg,LUX,2015,0.899,0.43694917872767747
Luxembourg,LUX,2019,0.904,0.4800223126135376
Macedonia,MKD,2000,0.669,0.06175733566474463
Macedonia,MKD,2005,0.702,0.06196605983770112
Macedonia,MKD,2010,0.735,0.06263506638444885
Macedonia,MKD,2015,0.754,0.06287127379614953
Macedonia,MKD,2019,0.757,0.06297534563827019
Madagascar,MDG,2000,0.456,0.0014930734861581985
Madagascar,MDG,2005,0.479,0.0014210826317721749
Madagascar,MDG,2010,0.504,0.0013665607016760876
Madagascar,MDG,2015,0.514,0.0013235488787529369
Madagascar,MDG,2019,0.519,0.0013301923116757787
Malawi,MWI,1990,0.34,0.11991323302674252
Malawi,MWI,1995,0.398,0.024544272056795654
Malawi,MWI,2000,0.399,0.02086510443584837
Malawi,MWI,2005,0.38,0.017555983105273964
Malawi,MWI,2010,0.441,0.014974402343061148
Malawi,MWI,2015,0.47,0.013902585101028032
Malawi,MWI,2019,0.477,0.013649765767722161
Malaysia,MYS,1990,0.643,0.03859826917888938
Malaysia,MYS,1995,0.683,0.04575292761131156
Malaysia,MYS,2000,0.725,0.0631017410904777
Malaysia,MYS,2005,0.731,0.0746772429818816
Malaysia,MYS,2010,0.772,0.085698808867757
Malaysia,MYS,2015,0.795,0.10837716356685327
Malaysia,MYS,2019,0.802,0.10880221868504407
Maldives,MDV,1995,0.539,0.07283415768536117
Maldives,MDV,2000,0.606,0.09696561893785925
Maldives,MDV,2005,0.631,0.140938274386123
Maldives,MDV,2010,0.671,0.14945014682802255
Maldives,MDV,2015,0.71,0.1412857346976908
Maldives,MDV,2019,0.717,0.134282600601905
Mali,MLI,1990,0.231,0.019022207684268464
Mali,MLI,1995,0.262,0.01838028144770106
Mali,MLI,2000,0.308,0.017309272553783443
Mali,MLI,2005,0.363,0.02010071452299852
Mali,MLI,2010,0.403,0.022550803346828265
Mali,MLI,2015,0.418,0.024113157470093374
Mali,MLI,2019,0.427,0.024543327834764064
Malta,MLT,1990,0.74,0.04256995228280205
Malta,MLT,1995,0.759,0.0470034629947088
Malta,MLT,2000,0.783,0.05516974418527149
Malta,MLT,2005,0.824,0.06081706839939183
Malta,MLT,2010,0.843,0.07963175620253408
Malta,MLT,2015,0.871,0.1182825416298733
Malta,MLT,2019,0.878,0.17568506607656195
Marshall Islands,MHL,2019,0.708,0.05642579562768562
Mauritania,MRT,1990,0.374,0.05488250277976313
Mauritania,MRT,1995,0.418,0.038710597632292114
Mauritania,MRT,2000,0.442,0.021810351153268986
Mauritania,MRT,2005,0.466,0.01921801313011004
Mauritania,MRT,2010,0.487,0.024234194141998372
Mauritania,MRT,2015,0.514,0.041161544828227065
Mauritania,MRT,2019,0.52,0.0392855934353155
Mauritius,MUS,1990,0.619,0.003412434181011074
Mauritius,MUS,1995,0.648,0.006675534118456208
Mauritius,MUS,2000,0.673,0.013095756664782163
Mauritius,MUS,2005,0.713,0.015995877074285937
Mauritius,MUS,2010,0.749,0.019862444017914267
Mauritius,MUS,2015,0.782,0.022639701252569092
Mauritius,MUS,2019,0.79,0.022800072393727035
Mexico,MEX,1990,0.65,0.00828744393287589
Mexico,MEX,1995,0.669,0.005002537275420578
Mexico,MEX,2000,0.702,0.005440362419172649
Mexico,MEX,2005,0.728,0.006721245559993881
Mexico,MEX,2010,0.743,0.00849778964895495
Mexico,MEX,2015,0.767,0.00844262027773284
Mexico,MEX,2019,0.774,0.008405581871792417
Micronesia (country),FSM,2000,0.552,0.02901249511182287
Micronesia (country),FSM,2005,0.582,0.027372348745394754
Micronesia (country),FSM,2010,0.608,0.027266278629106702
Micronesia (country),FSM,2015,0.627,0.025308783690711236
Micronesia (country),FSM,2019,0.627,0.025026633522727274
Moldova,MDA,1990,0.651,0.14722997835497836
Moldova,MDA,1995,0.594,0.09992411088789717
Moldova,MDA,2000,0.597,0.06809224770248973
Moldova,MDA,2005,0.648,0.04759752413434962
Moldova,MDA,2010,0.67,0.036352151643227415
Moldova,MDA,2015,0.693,0.029929872699422752
Moldova,MDA,2019,0.7,0.029530867205714344
Mongolia,MNG,1990,0.579,0.003075803117467018
Mongolia,MNG,1995,0.555,0.003230607218388004
Mongolia,MNG,2000,0.589,0.0034228490818038406
Mongolia,MNG,2005,0.65,0.004542784584060316
Mongolia,MNG,2010,0.697,0.0059053728524914185
Mongolia,MNG,2015,0.737,0.006632117578513353
Mongolia,MNG,2019,0.741,0.006664546931936327
Montenegro,MNE,2010,0.793,0.12674919441807603
Montenegro,MNE,2015,0.809,0.11527439127297041
Montenegro,MNE,2019,0.814,0.11403160626340696
Morocco,MAR,1990,0.458,0.0022128422488362576
Morocco,MAR,1995,0.489,0.0018655824851588764
Morocco,MAR,2000,0.53,0.0018418625837983398
Morocco,MAR,2005,0.58,0.0017855195640625369
Morocco,MAR,2010,0.616,0.0021923800254821783
Morocco,MAR,2015,0.655,0.002666312558449276
Morocco,MAR,2019,0.667,0.0027359522173414194
Mozambique,MOZ,1990,0.209,0.009419361634434647
Mozambique,MOZ,1995,0.229,0.010866943877417235
Mozambique,MOZ,2000,0.298,0.011049164780320064
Mozambique,MOZ,2005,0.357,0.012914997981109035
Mozambique,MOZ,2010,0.403,0.01302382067599898
Mozambique,MOZ,2015,0.432,0.011899784638726082
Mozambique,MOZ,2019,0.437,0.011346129344755733
Myanmar,MMR,1990,0.359,0.003230781591253498
Myanmar,MMR,1995,0.398,0.002589040152934752
Myanmar,MMR,2000,0.431,0.002097851610822595
Myanmar,MMR,2005,0.477,0.0016961211216589428
Myanmar,MMR,2010,0.53,0.0015101336899336292
Myanmar,MMR,2015,0.569,0.001391571558827796
Myanmar,MMR,2019,0.578,0.0014150115638346668
Namibia,NAM,1990,0.579,0.08419329962558579
Namibia,NAM,1995,0.588,0.07087319894462993
Namibia,NAM,2000,0.558,0.07553170089118792
Namibia,NAM,2005,0.556,0.055381464360889844
Namibia,NAM,2010,0.594,0.04900055406786812
Namibia,NAM,2015,0.642,0.0438972847254141
Namibia,NAM,2019,0.647,0.043933740562155495
Nepal,NPL,1990,0.378,0.022743355127016626
Nepal,NPL,1995,0.41,0.03199030073640377
Nepal,NPL,2000,0.446,0.029986078339726104
Nepal,NPL,2005,0.475,0.02639231680553128
Nepal,NPL,2010,0.529,0.02142125860486343
Nepal,NPL,2015,0.566,0.0188587975338618
Nepal,NPL,2019,0.574,0.017473805686447363
Netherlands,NLD,1990,0.829,0.07907315047108954
Netherlands,NLD,1995,0.861,0.0870795961913722
Netherlands,NLD,2000,0.876,0.09772601987766423
Netherlands,NLD,2005,0.891,0.10638119131845919
Netherlands,NLD,2010,0.91,0.11028989141033911
Netherlands,NLD,2015,0.926,0.11784693472337507
Netherlands,NLD,2019,0.931,0.13248150123698443
New Zealand,NZL,1990,0.818,0.15557901375457986
New Zealand,NZL,1995,0.851,0.16023765448902924
New Zealand,NZL,2000,0.869,0.17596313865774943
New Zealand,NZL,2005,0.888,0.20318633735697525
New Zealand,NZL,2010,0.899,0.21776794538809846
New Zealand,NZL,2015,0.914,0.2262410514176295
New Zealand,NZL,2019,0.917,0.21875734315832565
Nicaragua,NIC,1990,0.489,0.009924920341378348
Nicaragua,NIC,1995,0.524,0.005721827485364404
Nicaragua,NIC,2000,0.57,0.005994710908918032
Nicaragua,NIC,2005,0.596,0.006420296063941868
Nicaragua,NIC,2010,0.621,0.006410127634221116
Nicaragua,NIC,2015,0.652,0.006469620326389469
Nicaragua,NIC,2019,0.658,0.0065226069454968226
Niger,NER,1990,0.21,0.014385185441739837
Niger,NER,1995,0.229,0.015384043139681326
Niger,NER,2000,0.252,0.0107893381289085
Niger,NER,2005,0.283,0.009135109652362914
Niger,NER,2010,0.318,0.0076812322624631585
Niger,NER,2015,0.347,0.012648848248268157
Niger,NER,2019,0.354,0.01310705705863597
Nigeria,NGA,2005,0.465,0.006980116575941633
Nigeria,NGA,2010,0.484,0.006237596582988796
Nigeria,NGA,2015,0.527,0.006619917710224117
Nigeria,NGA,2019,0.532,0.006414344187514939
Norway,NOR,1990,0.85,0.045405688071101714
Norway,NOR,1995,0.883,0.05351964954908992
Norway,NOR,2000,0.917,0.06511737895201634
Norway,NOR,2005,0.932,0.07811405338751119
Norway,NOR,2010,0.942,0.10774633829469211
Norway,NOR,2015,0.948,0.14384882108049424
Norway,NOR,2019,0.953,0.1632875678165626
Oman,OMN,2000,0.704,0.2749627089916855
Oman,OMN,2005,0.748,0.2652701780905214
Oman,OMN,2010,0.793,0.2683671583864716
Oman,OMN,2015,0.822,0.43498350732117463
Oman,OMN,2019,0.821,0.4733893876425282
Pakistan,PAK,1990,0.404,0.05767137853038518
Pakistan,PAK,1995,0.428,0.029644544404628076
Pakistan,PAK,2000,0.45,0.029379000154120056
Pakistan,PAK,2005,0.5,0.0197819882332574
Pakistan,PAK,2010,0.526,0.02196791911095422
Pakistan,PAK,2015,0.551,0.017582978398046515
Pakistan,PAK,2019,0.562,0.015352249084336769
Palau,PLW,2000,0.743,0.33028003140539125
Palau,PLW,2005,0.76,0.3054951721348769
Palau,PLW,2010,0.769,0.3057644110275689
Palau,PLW,2015,0.793,0.27947919615058026
Palau,PLW,2019,0.798,0.2829061260959401
Palestine,PSE,2005,0.657,0.08029674773731808
Palestine,PSE,2010,0.672,0.06815135436659983
Palestine,PSE,2015,0.687,0.059836415702518825
Palestine,PSE,2019,0.686,0.05553297628169479
Panama,PAN,1990,0.66,0.02539269357052175
Panama,PAN,1995,0.688,0.02586006771623423
Panama,PAN,2000,0.719,0.027525073193396886
Panama,PAN,2005,0.739,0.035301903749815705
Panama,PAN,2010,0.758,0.04318487973301027
Panama,PAN,2015,0.781,0.04654418673917793
Panama,PAN,2019,0.789,0.04430874484333136
Papua New Guinea,PNG,1990,0.38,0.0073031143417263905
Papua New Guinea,PNG,1995,0.425,0.006463391593696622
Papua New Guinea,PNG,2000,0.449,0.00449826646414435
Papua New Guinea,PNG,2005,0.479,0.004635327117279504
Papua New Guinea,PNG,2010,0.52,0.00416181805174388
Papua New Guinea,PNG,2015,0.542,0.003816090111035395
Papua New Guinea,PNG,2019,0.544,0.0036266388545342747
Paraguay,PRY,1990,0.58,0.04638047646276769
Paraguay,PRY,1995,0.606,0.03905717646571177
Paraguay,PRY,2000,0.624,0.033177030136566324
Paraguay,PRY,2005,0.649,0.028887401581292615
Paraguay,PRY,2010,0.675,0.0256559678106024
Paraguay,PRY,2015,0.702,0.02339182860285022
Paraguay,PRY,2019,0.702,0.023076101437147493
Peru,PER,1990,0.611,0.0025683878341746093
Peru,PER,1995,0.643,0.0023347309125089097
Peru,PER,2000,0.678,0.0025056742372546216
Peru,PER,2005,0.698,0.0027946815033080465
Peru,PER,2010,0.717,0.0036071095465658046
Peru,PER,2015,0.745,0.005079431299554517
Peru,PER,2019,0.75,0.02445099067011749
Philippines,PHL,1990,0.586,0.0024892253287656096
Philippines,PHL,1995,0.598,0.0029712360789181627
Philippines,PHL,2000,0.624,0.004078572151633208
Philippines,PHL,2005,0.65,0.0029824995294015434
Philippines,PHL,2010,0.665,0.0022199228280462523
Philippines,PHL,2015,0.693,0.002074775593191604
Philippines,PHL,2019,0.699,0.002049001986105792
Poland,POL,1990,0.712,0.02959191443513282
Poland,POL,1995,0.74,0.02499611478150614
Poland,POL,2000,0.785,0.02157032339031281
Poland,POL,2005,0.808,0.01893097276869168
Poland,POL,2010,0.835,0.016886693443178752
Poland,POL,2015,0.855,0.01630590959735813
Poland,POL,2019,0.865,0.01727251394655741
Portugal,PRT,1990,0.711,0.04365145587324648
Portugal,PRT,1995,0.76,0.053143092640703694
Portugal,PRT,2000,0.785,0.06331180347949027
Portugal,PRT,2005,0.8,0.07342280971844167
Portugal,PRT,2010,0.822,0.0721477144829804
Portugal,PRT,2015,0.842,0.08349176043890777
Portugal,PRT,2019,0.847,0.08638227572277982
Qatar,QAT,1990,0.754,0.6503617635078672
Qatar,QAT,1995,0.784,0.7044086771241932
Qatar,QAT,2000,0.81,0.6071163337091624
Qatar,QAT,2005,0.831,0.7464918605618569
Qatar,QAT,2010,0.825,0.7845670509560008
Qatar,QAT,2015,0.854,0.6577672457136621
Qatar,QAT,2019,0.856,0.8015625106725188
Romania,ROU,1990,0.701,0.005854062835978275
Romania,ROU,1995,0.687,0.005952891585226238
Romania,ROU,2000,0.709,0.005982006571233372
Romania,ROU,2005,0.755,0.006808824802055002
Romania,ROU,2010,0.797,0.008752512919156743
Romania,ROU,2015,0.805,0.014183253992169052
Romania,ROU,2019,0.811,0.023752363158634188
Russia,RUS,1990,0.734,0.07771793488522645
Russia,RUS,1995,0.7,0.08039675573348164
Russia,RUS,2000,0.72,0.08117719299505786
Russia,RUS,2005,0.752,0.08129673965499212
Russia,RUS,2010,0.78,0.07836719062178532
Russia,RUS,2015,0.813,0.08080172733800534
Russia,RUS,2019,0.816,0.08056974052459871
Rwanda,RWA,1990,0.25,0.021954532944832968
Rwanda,RWA,1995,0.234,0.036963108852144995
Rwanda,RWA,2000,0.335,0.04374715847536598
Rwanda,RWA,2005,0.408,0.04787066830388175
Rwanda,RWA,2010,0.485,0.04252282371606574
Rwanda,RWA,2015,0.51,0.045267287010521795
Rwanda,RWA,2019,0.524,0.04388999165090966
Saint Kitts and Nevis,KNA,2005,0.727,0.14260409330516252
Saint Kitts and Nevis,KNA,2010,0.745,0.14780887873347479
Saint Kitts and Nevis,KNA,2015,0.773,0.14536257641153838
Saint Kitts and Nevis,KNA,2019,0.778,0.14467687496424553
Saint Lucia,LCA,2000,0.69,0.06298132445176068
Saint Lucia,LCA,2005,0.7,0.060226292246216735
Saint Lucia,LCA,2010,0.731,0.05199184306516932
Saint Lucia,LCA,2015,0.744,0.04841843171845517
Saint Lucia,LCA,2019,0.747,0.046088548510355216
Saint Vincent and the Grenadines,VCT,2000,0.673,0.0399595487270838
Saint Vincent and the Grenadines,VCT,2005,0.697,0.040841880420571935
Saint Vincent and the Grenadines,VCT,2010,0.715,0.04220590272966607
Saint Vincent and the Grenadines,VCT,2015,0.72,0.04248360024920292
Saint Vincent and the Grenadines,VCT,2019,0.723,0.042573269213320025
Samoa,WSM,1990,0.62,0.02062001314472092
Samoa,WSM,1995,0.618,0.027602996695167418
Samoa,WSM,2000,0.647,0.034381556169534665
Samoa,WSM,2005,0.673,0.03197071113410895
Samoa,WSM,2010,0.693,0.0275451871211999
Samoa,WSM,2015,0.706,0.021972684005725714
Samoa,WSM,2019,0.713,0.020573089277520013
Sao Tome and Principe,STP,1990,0.453,0.046825323591339583
Sao Tome and Principe,STP,1995,0.469,0.0374853810051793
Sao Tome and Principe,STP,2000,0.49,0.030682824647481406
Sao Tome and Principe,STP,2005,0.517,0.021800701077016867
Sao Tome and Principe,STP,2010,0.542,0.014969146924949132
Sao Tome and Principe,STP,2015,0.58,0.012004091620201373
Sao Tome and Principe,STP,2019,0.589,0.010301950452072712
Saudi Arabia,SAU,1990,0.697,0.3079038560631424
Saudi Arabia,SAU,1995,0.722,0.27484095397409714
Saudi Arabia,SAU,2000,0.743,0.25471481756805836
Saudi Arabia,SAU,2005,0.77,0.273000043709775
Saudi Arabia,SAU,2010,0.808,0.30742184014192386
Saudi Arabia,SAU,2015,0.854,0.33960145933810326
Saudi Arabia,SAU,2019,0.853,0.38938749666282857
Senegal,SEN,1990,0.367,0.035928643357226855
Senegal,SEN,1995,0.368,0.033101101429155996
Senegal,SEN,2000,0.38,0.023668840162429393
Senegal,SEN,2005,0.422,0.021487421772684794
Senegal,SEN,2010,0.456,0.020199480239542874
Senegal,SEN,2015,0.492,0.018280121376340257
Senegal,SEN,2019,0.505,0.017360461097136688
Serbia,SRB,1990,0.718,0.013085815976799368
Serbia,SRB,1995,0.695,0.1142215374309688
Serbia,SRB,2000,0.711,0.13009951910143572
Serbia,SRB,2005,0.742,0.11488704998098986
Serbia,SRB,2010,0.759,0.11332129912406828
Serbia,SRB,2015,0.78,0.11379808531829783
Serbia,SRB,2019,0.787,0.11748813105084384
Seychelles,SYC,2000,0.718,0.0810294462042869
Seychelles,SYC,2005,0.73,0.10858335948248811
Seychelles,SYC,2010,0.747,0.12721399131112843
Seychelles,SYC,2015,0.791,0.1369207548785579
Seychelles,SYC,2019,0.797,0.13358549843947004
Sierra Leone,SLE,1990,0.275,0.05142598133878672
Sierra Leone,SLE,1995,0.274,0.022889633888070908
Sierra Leone,SLE,2000,0.284,0.021370374676278326
Sierra Leone,SLE,2005,0.342,0.02586959386597478
Sierra Leone,SLE,2010,0.385,0.012322242821208317
Sierra Leone,SLE,2015,0.413,0.008200460853267342
Sierra Leone,SLE,2019,0.419,0.007102079252260804
Singapore,SGP,1990,0.718,0.23867098635700718
Singapore,SGP,1995,0.773,0.281313750068804
Singapore,SGP,2000,0.819,0.3355831481866299
Singapore,SGP,2005,0.868,0.4010054944462443
Singapore,SGP,2010,0.909,0.4264148668868083
Singapore,SGP,2015,0.929,0.45955502816439814
Singapore,SGP,2019,0.932,0.38229772379189725
Slovakia,SVK,1990,0.739,0.0077927048054729905
Slovakia,SVK,1995,0.751,0.012928573839719106
Slovakia,SVK,2000,0.764,0.02159622322184118
Slovakia,SVK,2005,0.794,0.024287304569101404
Slovakia,SVK,2010,0.829,0.02713919206562714
Slovakia,SVK,2015,0.851,0.03274898913142278
Slovakia,SVK,2019,0.855,0.03451140451157525
Slovenia,SVN,1990,0.767,0.08912044625032718
Slovenia,SVN,1995,0.782,0.08765337669960681
Slovenia,SVN,2000,0.825,0.10785122616488807
Slovenia,SVN,2005,0.861,0.10858326576601346
Slovenia,SVN,2010,0.882,0.12388367959706782
Slovenia,SVN,2015,0.889,0.11515019643513957
Slovenia,SVN,2019,0.896,0.1224366006698359
Solomon Islands,SLB,2000,0.45,0.009647167159404836
Solomon Islands,SLB,2005,0.487,0.006960788903595946
Solomon Islands,SLB,2010,0.507,0.005228649208787919
Solomon Islands,SLB,2015,0.546,0.004286060107640628
Solomon Islands,SLB,2019,0.546,0.0038783318884045227
South Africa,ZAF,1990,0.618,0.03162681798776207
South Africa,ZAF,1995,0.649,0.024225621744388023
South Africa,ZAF,2000,0.63,0.022615406593549308
South Africa,ZAF,2005,0.614,0.028216667539323493
South Africa,ZAF,2010,0.649,0.04129102615297541
South Africa,ZAF,2015,0.692,0.06891036922497552
South Africa,ZAF,2019,0.699,0.07310978946868153
South Korea,KOR,1990,0.728,0.0010088109008027962
South Korea,KOR,1995,0.778,0.002747344925511816
South Korea,KOR,2000,0.817,0.005195358732879098
South Korea,KOR,2005,0.855,0.010087567260392805
South Korea,KOR,2010,0.884,0.018565300897733776
South Korea,KOR,2015,0.898,0.022406903608073923
South Korea,KOR,2019,0.903,0.022536055597361618
South Sudan,SSD,2010,0.413,0.02712401418372288
South Sudan,SSD,2015,0.399,0.07877463054531976
South Sudan,SSD,2019,0.388,0.07885917535842098
Spain,ESP,1990,0.754,0.021138708758992965
Spain,ESP,1995,0.8,0.025678826806430865
Spain,ESP,2000,0.825,0.04085216318019603
Spain,ESP,2005,0.844,0.09408772401444981
Spain,ESP,2010,0.865,0.13483218944362052
Spain,ESP,2015,0.885,0.1268431329453404
Spain,ESP,2019,0.891,0.13064454652386734
Sri Lanka,LKA,1990,0.625,0.0023987962903588775
Sri Lanka,LKA,1995,0.65,0.002238732500600781
Sri Lanka,LKA,2000,0.685,0.0021372272208787482
Sri Lanka,LKA,2005,0.718,0.0020223087371555306
Sri Lanka,LKA,2010,0.745,0.0019227867778562125
Sri Lanka,LKA,2015,0.766,0.0018934668574153552
Sri Lanka,LKA,2019,0.77,0.0018467005076142132
Sudan,SDN,1990,0.331,0.0696309583429085
Sudan,SDN,1995,0.366,0.043718906863807284
Sudan,SDN,2000,0.402,0.02951734398679524
Sudan,SDN,2005,0.436,0.01765517108571262
Sudan,SDN,2010,0.47,0.017910226289392334
Sudan,SDN,2015,0.497,0.015950538455309943
Sudan,SDN,2019,0.502,0.0292595010809771
Suriname,SUR,2005,0.676,0.06740025307129242
Suriname,SUR,2010,0.703,0.07505324768346591
Suriname,SUR,2015,0.722,0.07713053726864147
Suriname,SUR,2019,0.72,0.08013493266387843
Swaziland,SWZ,1990,0.536,0.09118333698110455
Swaziland,SWZ,1995,0.52,0.037932072491398204
Swaziland,SWZ,2000,0.471,0.03389975483248544
Swaziland,SWZ,2005,0.48,0.032401203595260525
Swaziland,SWZ,2010,0.538,0.030649761418883828
Swaziland,SWZ,2015,0.584,0.0293031799457268
Swaziland,SWZ,2019,0.588,0.028437120167295816
Sweden,SWE,1990,0.816,0.09215822013159501
Sweden,SWE,1995,0.856,0.10604151677042291
Sweden,SWE,2000,0.897,0.11314085523520957
Sweden,SWE,2005,0.899,0.1246781132040367
Sweden,SWE,2010,0.905,0.1476765187415908
Sweden,SWE,2015,0.929,0.17106155552104021
Sweden,SWE,2019,0.933,0.19691402730484353
Switzerland,CHE,1990,0.832,0.20732306765865752
Switzerland,CHE,1995,0.848,0.21004044065586214
Switzerland,CHE,2000,0.889,0.2186388279917876
Switzerland,CHE,2005,0.905,0.24276039835339375
Switzerland,CHE,2010,0.932,0.2652020617747759
Switzerland,CHE,2015,0.942,0.291750599705689
Switzerland,CHE,2019,0.944,0.30200387645550547
Syria,SYR,1995,0.579,0.05790041917000825
Syria,SYR,2000,0.59,0.050875859675258706
Syria,SYR,2005,0.635,0.04783506241648138
Syria,SYR,2010,0.644,0.08367740542329984
Syria,SYR,2015,0.538,0.04840552595129254
Syria,SYR,2019,0.536,0.05133286837798705
Tajikistan,TJK,1990,0.623,0.08117242582725281
Tajikistan,TJK,1995,0.55,0.06042644944065806
Tajikistan,TJK,2000,0.55,0.04817930676582897
Tajikistan,TJK,2005,0.593,0.041309874728268116
Tajikistan,TJK,2010,0.634,0.037171961504871405
Tajikistan,TJK,2015,0.645,0.03254081959510898
Tajikistan,TJK,2019,0.65,0.03011492239669824
Tanzania,TZA,1990,0.37,0.02277529480124957
Tanzania,TZA,1995,0.371,0.03730439353458372
Tanzania,TZA,2000,0.395,0.028346962522664734
Tanzania,TZA,2005,0.448,0.020055827883877168
Tanzania,TZA,2010,0.493,0.006986951063245654
Tanzania,TZA,2015,0.528,0.0074698393922470905
Tanzania,TZA,2019,0.538,0.00904085467847885
Thailand,THA,1990,0.574,0.00934777151445416
Thailand,THA,1995,0.611,0.013616228650400219
Thailand,THA,2000,0.649,0.019980432274788403
Thailand,THA,2005,0.693,0.033072042762992505
Thailand,THA,2010,0.724,0.04798168995479844
Thailand,THA,2015,0.741,0.05073929726429982
